generation,state,gender,category,merchant_target,amt_ly,amt_ty,amt_diff,amt_growth_ctc,amt_ty_peer,amt_ly_peer,amt_diff_peer,amt_growth_ctc_peer,merchant_peer,amt_growth_ctc_diff
Unknown,OH,M,food_dining,fraud_Kilback LLC,100.85999999999999,698.44,597.58,0.006631197136806735,137.64204165662133,42.37596782457094,95.26607383205038,0.000916353045735635,ex-fraud_Kilback LLC,0.0057148440910711005
Unknown,OH,M,grocery_pos,fraud_Kilback LLC,358.95000000000005,0.0,-358.95000000000005,-0.003983179176439603,347.15638274591015,129.6843018214815,217.47208092442864,0.002091838108799257,ex-fraud_Kilback LLC,-0.006075017285238861
Unknown,OK,F,grocery_pos,,,,,,637.96,0.0,637.96,0.006136461444691444,ex-fraud_Kilback LLC,-0.006136461444691444
Unknown,OK,M,food_dining,fraud_Kilback LLC,291.21,0.0,-291.21,-0.0032314851872711423,28.83432452286389,30.025109214893806,-1.190784692029915,-1.1454016476848624e-05,ex-fraud_Kilback LLC,-0.0032200311707942936
Unknown,OK,M,grocery_pos,fraud_Kilback LLC,526.11,1197.96,671.85,0.007455352917372746,293.41357656271106,179.84803384207757,113.56554272063349,0.0010923734628356424,ex-fraud_Kilback LLC,0.006362979454537104
Unknown,OR,F,food_dining,fraud_Kilback LLC,151.52,652.24,500.72,0.00555636572566329,161.32123132861517,76.40185184021601,84.91937948839916,0.000816829422123147,ex-fraud_Kilback LLC,0.004739536303540143
Unknown,OR,F,grocery_pos,fraud_Kilback LLC,339.195,542.88,203.685,0.002260241957245021,440.06037128216684,207.8487100005324,232.21166128163443,0.00223361638106229,ex-fraud_Kilback LLC,2.662557618273104e-05
Unknown,OR,M,food_dining,,,,,,33.95272727272727,18.794011025002547,15.158716247724726,0.00014580989059687213,ex-fraud_Kilback LLC,-0.00014580989059687213
Unknown,OR,M,grocery_pos,,,,,,75.60763002617591,116.40835814903353,-40.80072812285762,-0.00039245735632524565,ex-fraud_Kilback LLC,0.00039245735632524565
Unknown,PA,F,food_dining,,,,,,194.77495234547973,55.15189337391979,139.62305897155994,0.0013430176157891677,ex-fraud_Kilback LLC,-0.0013430176157891677
Unknown,PA,F,grocery_pos,fraud_Kilback LLC,51.25,566.92,515.67,0.005722262169980804,521.0606295005102,285.93422301167305,235.12640648883718,0.0022616529689127806,ex-fraud_Kilback LLC,0.0034606092010680237
Unknown,PA,M,food_dining,fraud_Kilback LLC,64.54125680950173,0.0,-64.54125680950173,-0.000716198328861535,15.538666666666666,37.721605193474055,-22.18293852680739,-0.00021337505015943628,ex-fraud_Kilback LLC,-0.0005028232787020987
Unknown,PA,M,grocery_pos,fraud_Kilback LLC,0.0,1025.32,1025.32,0.011377721892149471,239.10217612118927,107.08696206046119,132.01521406072808,0.001269838659471355,ex-fraud_Kilback LLC,0.010107883232678116
Unknown,SC,F,food_dining,fraud_Kilback LLC,159.315,0.0,-159.315,-0.0017678790653140417,145.424913925656,75.89391358598566,69.53100033967034,0.000668810431367507,ex-fraud_Kilback LLC,-0.002436689496681549
Unknown,SC,F,grocery_pos,fraud_Kilback LLC,86.85,0.0,-86.85,-0.0009637529223395444,306.63739737530204,95.30491114167154,211.3324862336305,0.002032782076906795,ex-fraud_Kilback LLC,-0.0029965349992463397
Unknown,SC,M,food_dining,fraud_Kilback LLC,208.89,0.0,-208.89,-0.0023180005520726243,85.09837837837837,48.15041385986816,36.94796451851021,0.0003553980809575293,ex-fraud_Kilback LLC,-0.0026733986330301535
Unknown,SC,M,grocery_pos,fraud_Kilback LLC,71.715,568.3006113628003,496.58561136280025,0.005510487439754381,152.21171046262413,127.050780691549,25.160929771075132,0.00024201999412626444,ex-fraud_Kilback LLC,0.005268467445628117
Unknown,SD,F,food_dining,,,,,,140.6841558432406,43.546946653853404,97.13720918938719,0.0009343512744303748,ex-fraud_Kilback LLC,-0.0009343512744303748
Unknown,SD,F,grocery_pos,fraud_Kilback LLC,88.50454013238517,443.6,355.09545986761486,0.003940406300022087,121.68449650808749,70.37504944574552,51.309447062341974,0.0004935394752750928,ex-fraud_Kilback LLC,0.0034468668247469936
Unknown,TN,F,grocery_pos,,,,,,279.34,218.09217134620837,61.2478286537916,0.0005891355870353314,ex-fraud_Kilback LLC,-0.0005891355870353314
Unknown,TX,F,food_dining,fraud_Kilback LLC,48.555,0.0,-48.555,-0.0005388027995877556,182.37431969831817,78.08699349630339,104.28732620201478,0.0010031274004774964,ex-fraud_Kilback LLC,-0.001541930200065252
Unknown,TX,F,grocery_pos,fraud_Kilback LLC,106.99863442973093,0.0,-106.99863442973093,-0.0011873373243292318,342.5070985120515,101.56610446316078,240.94099404889073,0.0023175827958283415,ex-fraud_Kilback LLC,-0.003504920120157573
Unknown,TX,M,food_dining,,,,,,92.54379960107381,68.25576460974166,24.288034991332154,0.00023362372294756167,ex-fraud_Kilback LLC,-0.00023362372294756167
Unknown,TX,M,grocery_pos,fraud_Kilback LLC,0.0,405.44,405.44,0.004499067182882497,235.33565202846967,154.00748752037762,81.32816450809204,0.000782285951895777,ex-fraud_Kilback LLC,0.00371678123098672
Unknown,VA,F,food_dining,fraud_Kilback LLC,122.39999999999999,0.0,-122.39999999999999,-0.0013582424604992541,99.41544043944965,76.04775064313044,23.367689796319212,0.0002247710318619075,ex-fraud_Kilback LLC,-0.0015830134923611617
Unknown,VA,F,grocery_pos,fraud_Kilback LLC,204.55136852452338,1072.88,868.3286314754768,0.009635627589356224,321.92,195.5796855760865,126.34031442391353,0.0012152524740932655,ex-fraud_Kilback LLC,0.00842037511526296
Unknown,WA,F,food_dining,,,,,,15.422222222222224,23.951703328365014,-8.52948110614279,-8.204406538195083e-05,ex-fraud_Kilback LLC,8.204406538195083e-05
Unknown,WA,F,grocery_pos,fraud_Kilback LLC,181.72768816060116,0.0,-181.72768816060116,-0.0020165871103602624,180.37705597760223,96.43118240785084,83.94587356975138,0.000807465384352815,ex-fraud_Kilback LLC,-0.0028240524947130774
Unknown,WI,F,food_dining,fraud_Kilback LLC,44.14,273.64,229.5,0.0025467046134361017,104.04003187320407,87.12189828398228,16.918133589221796,0.00016273351697034113,ex-fraud_Kilback LLC,0.0023839710964657606
Unknown,WI,F,grocery_pos,fraud_Kilback LLC,209.76,565.92,356.15999999999997,0.003952219238001751,378.37566492553077,239.53158687517566,138.8440780503551,0.0013355246908579436,ex-fraud_Kilback LLC,0.0026166945471438074
Unknown,WI,M,grocery_pos,,,,,,0.0,0.0,0.0,0.0,ex-fraud_Kilback LLC,0.0
Unknown,WV,F,food_dining,,,,,,106.97538461538463,44.758602837319,62.216781778065624,0.0005984558320174946,ex-fraud_Kilback LLC,-0.0005984558320174946
Unknown,WV,F,grocery_pos,,,,,,166.44582220950696,20.27108126198234,146.1747409475246,0.0014060374663180206,ex-fraud_Kilback LLC,-0.0014060374663180206
Unknown,WV,M,food_dining,,,,,,17.294117647058822,56.592849008586626,-39.2987313615278,-0.0003780098279285564,ex-fraud_Kilback LLC,0.0003780098279285564
Unknown,WV,M,grocery_pos,,,,,,232.76971378889905,90.13424695362,142.63546683527903,0.0013719936091294985,ex-fraud_Kilback LLC,-0.0013719936091294985
Unknown,WY,F,food_dining,,,,,,197.8,7.6560014730387955,190.1439985269612,0.001828972531036686,ex-fraud_Kilback LLC,-0.001828972531036686
Unknown,WY,F,grocery_pos,,,,,,122.73866666666666,72.77233333333334,49.966333333333324,0.0004806202238895869,ex-fraud_Kilback LLC,-0.0004806202238895869
